decay,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA
0.3889,418,836,26.297777777777775,31.410590640296522,5.666666666666667,21.346153846153847
0.3889,723,847,11.951619720746335,32.14379914718306,16.76923076923077,21.653846153846153
0.3889,431,794,19.856479076479076,31.910894555749916,8.333333333333334,20.12
0.3889,462,805,17.142132867132865,30.01592269114721,9.473684210526315,20.76
0.3889,697,813,11.845354309546476,36.539028372718406,17.73913043478261,21.458333333333332
0.3889,491,803,15.193170163170162,31.934678169352082,9.454545454545455,20.52
0.3889,364,834,21.860000000000003,30.758859936908618,4.777777777777778,20.615384615384617
0.3889,454,855,10.128229548229548,30.49104350068555,8.380952380952381,22.64
0.3889,439,803,10.060616000786279,31.95088698862196,9.705882352941176,20.48
0.3889,423,816,14.685779775779775,32.00073960244818,7.526315789473684,20.03846153846154
0.3889,446,853,10.5622230710466,30.598412467400028,8.0,22.88
0.41,547,823,18.805640053336923,30.89396770382053,12.476190476190476,20.76923076923077
0.41,534,857,20.87602917550286,30.40705108147234,10.91304347826087,22.0
0.41,379,857,13.274465811965815,31.433463466408096,6.5625,21.96153846153846
0.41,694,825,12.015055350141898,31.856562118492064,16.56,20.615384615384617
0.41,732,838,13.357943404849596,31.710766169511583,18.291666666666668,21.0
0.41,354,867,21.50611111111111,31.348066856188296,4.875,22.346153846153847
0.41,446,824,11.181667382848229,32.20376527114064,9.444444444444445,20.923076923076923
0.41,639,855,19.4048726835097,30.792940324908066,15.26086956521739,22.68
0.41,567,833,15.644513819513822,30.913567395675763,11.833333333333334,21.115384615384617
0.41,476,868,12.763376068376068,30.422701671738544,9.45,23.32
0.41,450,829,9.083507326007325,31.856633222465142,8.55,20.384615384615383
0.41,373,838,19.183297258297262,32.08715845715845,5.222222222222222,21.423076923076923
0.41,461,861,14.659130167218402,32.60806066100084,9.526315789473685,22.076923076923077
0.41,625,821,16.500548762201834,32.449910060560846,15.08695652173913,20.73076923076923
0.41,475,865,16.944548229548232,31.732126337264265,9.8,21.923076923076923
0.41,428,841,8.593712121212121,34.01629976880942,7.6,21.46153846153846
0.41,705,872,16.436092699686874,32.707261916766036,18.17391304347826,22.615384615384617
0.41,474,851,15.907899711399713,31.907129964949018,10.052631578947368,22.44
0.41,385,818,19.085930735930738,31.409241375572513,6.0,20.576923076923077
0.41,655,828,14.64885743369158,30.320340346283437,15.5,20.884615384615383
