i_init,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA
0.1995,1114,1262,19.185733155733153,31.23672699614505,11.695652173913043,16.52
0.1995,1159,1244,12.159743860661793,31.50456855111554,13.083333333333334,14.703703703703704
0.1995,1363,1288,13.576960546276334,32.274385139223845,21.5,18.083333333333332
0.1995,1107,1275,19.73402066603473,29.808919902471366,12.0,17.0
0.1995,1046,1264,14.39334928229665,30.95709799861973,10.1,15.96
0.1995,1134,1267,16.764395845700193,29.18920754337025,13.318181818181818,17.708333333333332
0.1995,1129,1260,16.511875810180157,30.524994924430406,13.523809523809524,16.4
0.1995,1338,1260,15.238042311702895,29.581428190355496,20.583333333333332,16.68
0.1995,1248,1266,16.876066673050023,31.33149938399938,16.875,16.76
0.1995,1299,1277,17.420864977918377,30.079314142584934,18.625,17.28
0.1995,1341,1286,16.77683174105588,29.80302136588901,18.96153846153846,18.083333333333332
0.21,1087,1294,18.029246031746034,29.783926545767095,9.571428571428571,16.583333333333332
0.21,1215,1296,16.57192501322936,30.0899161126367,13.75,16.833333333333332
0.21,1095,1313,18.444827243619812,31.532748295156495,9.0,17.166666666666668
0.21,1221,1305,17.151636084589647,29.561608979726696,13.52,16.56
0.21,1183,1269,18.519025300566636,30.794545234615658,14.3,15.16
0.21,1301,1324,19.66255611167021,30.904519868613143,16.4,17.04
0.21,1178,1306,17.518981241926287,30.8355201039831,12.125,16.6
0.21,1192,1314,20.156511960113146,30.29264497144148,13.347826086956522,17.16
0.21,1367,1300,14.558084018644355,31.387175900080315,18.423076923076923,17.291666666666668
0.21,1284,1304,16.758030206297164,31.501941576941572,16.458333333333332,16.64
0.21,1284,1314,17.99391542984654,30.704981911803902,16.375,16.96
0.21,1354,1306,15.725380328005329,29.425568599804297,19.608695652173914,17.25
0.21,1174,1300,12.828053765075504,30.855873801121483,14.3,15.846153846153847
0.21,1374,1305,15.778490814454434,29.97648709169324,18.423076923076923,16.48
0.21,1185,1288,15.3841349285016,30.547022392301027,13.545454545454545,16.416666666666668
0.21,1198,1325,11.702915358062416,29.89656018426091,14.181818181818182,17.24
0.21,1082,1301,20.082807777018303,30.865406882591095,9.75,16.24
0.21,1292,1311,19.32350972138828,30.32745518036708,16.583333333333332,16.192307692307693
0.21,982,1290,21.501493506493507,31.1663757913758,4.85,16.416666666666668
0.21,1268,1271,15.844359944467925,31.205301340842453,15.708333333333334,14.884615384615385
